Snowball Map,ID,Name,Opening Hours,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact Email,Contact Phone,Established,Estimated Employees,Business Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range
48290,ae67f2e543581631,Kiro Sushi,"Mon Closed, Tue-Sun 11:30am-9:30pm",4600 130 Ave SE,Calgary,AB,T2Z 0C2,Canada,,,kirosushi130@gmail.com,,,,(403) 726-9132,0,kirosushi130@gmail.com,Japanese,$$
48291,ae7e662167545699,Green Bamboo Peking House,"Mon Closed, Tue-Sun 11am-2pm 4:30pm-8:30pm",757 Main St,Pincher Creek,AB,T0K 1W0,Canada,Peng,Hen,,,,,(403) 627-5555,1,,Chinese,$$
48292,aedd198a746f7817,Himalayan Village,"Mon-Thu 11am-12:30am, Fri-Sat 11am-1:30am, Sun 11am-0:30am",2331 66 St NW,Edmonton,AB,T6K 4B4,Canada,,,himalayanvillage66@gmail.com,,,,(780) 757-9166,0,himalayanvillage66@gmail.com,Indian; Chinese,$$
48293,aef524c73e9147c1,Gangnam Street Food,"Mon-Thu 11:30am-8pm, Fri-Sat 11:30am-9pm, Sun 11:30am-8pm",9261 34 Ave NW,Edmonton,AB,T6E 5T5,Canada,,,edmontongangnam@gmail.com,,,,(780) 244-0148,0,edmontongangnam@gmail.com,Korean; Japanese,$
48294,af714ddfc41f2872,Foremost House Resturant,"Mon Midnight-8pm, Tue-Sat 11am-8pm, Sun 11pm-Midnight",114 Main St,Foremost,AB,T0K 0X0,Canada,,,,,,,(403) 867-4408,0,,Chinese,
48295,afecc9d16b0690eb,New Shanghai Restaurant,Daily 9:30am-9pm,5014 50 Ave,Calmar,AB,T0C 2L2,Canada,,,,,,,(780) 985-3989,0,,Chinese,$
48296,b13715de405efc8f,Triple L Japanese Restaurant,"Mon 11am-10pm, Tue-Sat 11am-11pm, Sun 11am-10pm",710 Tamarack Way NW,Edmonton,AB,T6T 0Y3,Canada,,,,,,,(780) 490-0298,0,,Japanese,
48297,b1480c2d6033bd87,Eng's Restaurant & Lounge,"Mon-Sat 11am-8:30pm, Sun 5pm-8pm",5049 50 St,Hardisty,AB,T0B 1V0,Canada,Melanie,Riley,,,,,(780) 888-3577,1,,Chinese,
48298,b17654bbd5880850,Sun Island Eatery,"Mon 3:30pm-10pm, Tue 4pm-9pm, Wed-Fri 11:30am-2pm 4pm-10pm, Sat-Sun 3:30pm-10pm",31 Sunmills Dr SE,Calgary,AB,T2X 2W6,Canada,Paul,Litsas,,,,,(403) 201-1050,1,,Japanese,$$
48299,b18e65159ecf4819,Happy Rice Restaurant,,10871 23 Ave NW,Edmonton,AB,T6J 7B5,Canada,,,,,,,(780) 463-3121,0,,Canadian; Chinese,
48300,b21f3ab6766a59e4,Miyako Sushi Express,,150 6 Ave SW,Calgary,AB,T2P 3Y7,Canada,Miyako,Togawa,,,,,(403) 233-8453,1,miyakosushi.calgary@gmail.com,Japanese,$$
48301,b2f223adce209b42,Okawari,Daily 11am-7:30pm,702 8 St,Canmore,AB,T1W 2B6,Canada,,,,,,,(403) 675-3656,0,,Japanese,
48302,b3559e6dfadb877e,Soleilki Asian Buffet,Daily 11:30am-8:30pm,5103 51 Ave,Cold Lake,AB,T9M 1P5,Canada,,,,,,,(780) 594-3338,0,,Chinese,$$
48303,b37265e7fceb4a72,Honjin Izakaya,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun 11am-10pm",5828 MacLeod Trl SW,Calgary,AB,T2H 0J8,Canada,,,honjin.kekitchen@gmail.com,,,,(587) 356-3288,0,honjin.kekitchen@gmail.com,Japanese,$$
48304,b4dbe2f9c22783b1,Toi Shan Restaurant,"Mon-Thu 11am-9pm, Fri 11am-10pm, Sat 4pm-10pm, Sun 4pm-9pm",3819 Bow Trl SW,Calgary,AB,T3C 2E8,Canada,,,toishanrestaurant@gmail.com,,,,(403) 246-4242,0,toishanrestaurant@gmail.com,Cantonese,$$
48305,b4fea2aaaaebd11c,Buffet Yangtze,"Mon-Thu 11am-9pm, Fri-Sun 11am-10pm",901 64 Ave NE,Calgary,AB,T2E 7P4,Canada,Marc,Huang,,,,,(403) 275-3337,1,,Chinese,$$
48306,b54e7bc29d48cb68,Jackpot Grill,"Mon-Fri 11am-9pm, Sat 11:30am-9pm, Sun 4pm-9pm",10904 92 Ave,Grande Prairie,AB,T8V 6B5,Canada,Jack,Wong,,,,,(780) 538-1212,1,thejackpotgrill@gmail.com,Chinese,$$
48307,b5d9a4c57dfd381e,Sushi Crazy,,4102 70 Ave,Lloydminster,AB,T9V 2X3,Canada,,,,,,,(780) 522-2023,0,,Japanese,
48308,b64a00d1cc013118,Bamboo-House Chinese Food,"Mon 4pm-10:30pm, Tue Closed, Wed-Thu 4pm-10:30pm, Fri-Sat 4pm-Midnight, Sun 4pm-10pm",3304 64 St NE,Calgary,AB,T1Y 5R4,Canada,Tom,Ha,,,1979,,(403) 285-5455,2,,Chinese,$$
48309,b673231adeddeaea,Something More,"Mon-Tue 11am-7pm, Wed Closed, Thu-Sun 11am-7pm",114 3 Ave SW,Calgary,AB,T2P 0E7,Canada,,,,,,,(403) 225-6288,0,,Vietnamese; Chinese,$$
48310,b6822180f93d232a,Wok Express,"Mon Closed, Tue-Sat 11am-6pm, Sun Closed",6601 48 Ave,Camrose,AB,T4V 3G8,Canada,,,camrosewokexpress@gmail.com,,,,(780) 678-0911,0,camrosewokexpress@gmail.com,Chinese,$$
48311,b682a5c850a802e2,Mikie's Wheel Inn,Daily 10:30am-9pm,4910 43 St,Rycroft,AB,T0H 3A0,Canada,,,,,,,(780) 765-3372,0,,Chinese,$$
48312,b6ae7521f022c48e,Tokaido,"Mon Closed, Tue-Sun 11am-9pm",8888 Country Hills Blvd NW,Calgary,AB,T3G 5T4,Canada,,,,,,,(403) 764-2577,0,,Japanese,$$
48313,b6cbfd36458bf1a1,Happy Valley,"Mon-Fri 10am-9pm, Sat 4pm-9pm, Sun 11:30am-8pm",5018 50 Ave,Rimbey,AB,T0C 0J0,Canada,,,,,,,(403) 843-2133,0,,Chinese,$$$
48314,b6d8540b8a65609e,Deep Fried Master,"Mon Closed, Tue-Sun 11am-8pm",303 Centre St S,Calgary,AB,T2G 2B9,Canada,,,,,,,(403) 263-5651,0,,Korean; Taiwanese,$$
48315,b73027fc1b24aa04,Red Diamond House Restaurant,"Mon Closed, Tue-Sat 4pm-9pm, Sun 4pm-8pm",7500 82 Ave NW,Edmonton,AB,T6C 0X9,Canada,,,,,,,(780) 465-0755,0,,Cantonese; Chinese,$$
48316,b732021f5cd6af97,The Alley,"Mon-Sat 10am-9pm, Sun 11am-6pm",8882 170 St NW,Edmonton,AB,T5T 4J2,Canada,,,,,,,(780) 760-9603,0,shop@the-alley.ca,Chinese,
48317,b77827bf12ad88f3,Aria,Daily 11am-10pm,4807 51 St,Vermilion,AB,T9X 1B4,Canada,,,,,,,(780) 853-4771,0,,Korean; Chinese,$$
48318,b808f4b256292d31,Creekside Chinese Restaurant,"Mon-Tue 2pm-9pm, Wed-Thu 11:30am-9pm, Fri 11:30am-9:30pm, Sat 2pm-9:30pm, Sun 2pm-9pm",91 E Lake Cres NE,Airdrie,AB,T4A 2H6,Canada,Bingyang,Guan,,,,,(587) 775-2828,1,,Chinese,$
48319,b81f21b82ee99389,Nan's Noodle House,Daily 11am-8pm,3103 Edmonton Trl NE,Calgary,AB,T2E 3N7,Canada,,,contact@nansnoodlehouse.com,,,,(403) 455-0590,0,contact@nansnoodlehouse.com,Japanese; Vietnamese; Chinese,$$
48320,b874c721e8462012,PurrTea,"Mon-Thu 11am-9:45pm, Fri-Sat 11am-10:45pm, Sun 11am-9:45pm",1851 Sirocco Dr SW,Calgary,AB,T3H 4R5,Canada,,,,,,,(403) 879-2686,0,hello@purrtea.ca,Japanese,$
48321,b8b05bf80ddc6a6b,Noodle Feast,"Mon-Tue Closed, Wed-Sun Noon-7pm",3440 99 St NW,Edmonton,AB,T6E 5X5,Canada,Bocheng,Zhang,,,2013,,(780) 439-8088,2,hello@noodlefeast.ca,Chinese,$
48322,b9879032b4acebd3,Tasty Noodle,Daily 9:30am-9pm,3203 Calgary Trl NW,Edmonton,AB,T6J 5X8,Canada,Patrick,Chan,,,,,(780) 422-6862,1,tastynoodlemgmt@gmail.com,Chinese,$$
48323,bac972a6ed6a0090,Umi Thai & Sushi,,9715 Hardin St,Wood Buffalo,AB,T9H 4K3,Canada,,,,,,, ,0,,Japanese; Thai,
48324,bb61cde8a6d0d027,Soleilki Japanese Fusion,,11224 143 St NW,Edmonton,AB,T5M 1V5,Canada,,,,,,,(587) 474-2229,0,,Japanese,
48325,bb7cd233464e41af,Fortune One Chinese Restaurant,"Mon-Tue 4pm-10pm, Wed Closed, Thu-Sun 4pm-10pm",5008 Whitehorn Dr NE,Calgary,AB,T1Y 1V1,Canada,,,,,,,(403) 280-2926,0,,Chinese,$
48326,bc011f6af3de294a,Li-Ao Sushi,"Mon-Tue 2pm-9pm, Wed 2pm-10pm, Thu-Sun Noon-10pm",8 Nolan Hills Blvd NW,Calgary,AB,T3R 0J4,Canada,,,,,,,(587) 353-8868,0,,Japanese,$$
48327,bc21f6b5c88e275e,Chili Garden,,151 Walden Gate SE,Calgary,AB,T2X 0R2,Canada,Zai,Zeng,,,,,(403) 726-0734,1,clairechiligarden@gmail.com,Chinese; Thai,$$
48328,bc262d88edf3bc9d,Momo Sushi,"Mon Closed, Tue-Fri 11:30am-8:30pm, Sat Noon-8:30pm, Sun Closed",4819 48 Ave,Red Deer,AB,T4N 3T2,Canada,Tae,Lee,,,,,(403) 347-2099,1,,Japanese,$$
48329,bc5f499f8b52b85c,Lambo Noodle Bar,"Mon-Tue 11:30am-7pm, Wed Closed, Thu 11:30am-7pm, Fri-Sun 11:30am-8pm",222 16 Ave NE,Calgary,AB,T2E 1J8,Canada,,,,,,,(403) 454-3880,0,,Taiwanese,$$
48330,bd13af5ceee7b755,Hong Kong Eatery,"Mon-Sat 11:30am-9:30pm, Sun Noon-9:30pm",700 Signal Rd,Wood Buffalo,AB,T9H 4V8,Canada,Stephen,Kwan,,,,,(780) 791-5577,1,,Chinese,$$$
48331,bd3d4114750a040c,A+ Buffet Sushi Bar,Daily 11am-9:30pm,6712 MacLeod Trl S,Calgary,AB,T2H 0L3,Canada,,,,,,,(403) 455-9766,0,,Japanese,$$
48332,bd4ead5f88be87b4,Dagu Rice Noodle,"Mon-Thu 11am-8:30pm, Fri-Sat 11am-9pm, Sun 11am-8:30pm",40 Country Hills Lndg NW,Calgary,AB,T3K 5P4,Canada,,,,,,,(403) 474-9988,0,,Chinese,$
48333,bdd99388abd6704a,Tsujiri,"Mon-Thu Noon-10pm, Fri-Sat Noon-11pm, Sun Noon-10pm",205 16 Ave NE,Calgary,AB,T2E 1J9,Canada,,,,,,,(403) 454-4488,0,,Japanese,$
48334,bde4e2f796da3705,EdoYaki Sushi,"Mon-Sat 11am-8pm, Sun Closed",1204 16 St SE,High River,AB,T1V 2B1,Canada,,,,,,,(403) 708-6528,0,,Japanese,$$
48335,be0f57827f779edb,Shibuya Izakaya,"Mon Closed, Tue-Sun 4pm-10pm",449 16 Ave NE,Calgary,AB,T2E 1K3,Canada,Ken,Wong,,,,,(403) 277-8823,1,,Japanese,$$
48336,be5060f002562876,Han's Restaurant,"Mon-Sat 11am-7:30pm, Sun Closed",303 Centre St S,Calgary,AB,T2G 2B9,Canada,Kam,Han,,,,,(403) 514-0456,1,,Chinese,$$
48337,be8d4f35c55fd7e1,Sushi Boat,"Mon-Thu 11:30am-3pm 4:30pm-9pm, Fri-Sat 11:30am-2:30pm 4:30pm-10pm, Sun 11:30am-2:30pm 4:30pm-9pm",806 Crowfoot Cres NW,Calgary,AB,T3G 4S3,Canada,Toyo,Sato,,,,,(403) 239-1818,1,,Japanese,$$
48338,bea98f5bdf918e29,Yokozuna,"Mon-Thu 11:30am-1:30pm 5pm-8:15pm, Fri-Sat 11:30am-1:30pm 5pm-8:30pm, Sun Closed",4121 106 St NW,Edmonton,AB,T6J 2S3,Canada,Alan,Demachi,,,,,(780) 431-1508,1,,Japanese,$$
48339,bebdd288212470a2,Forbidden City,Daily 10am-9pm,999 36 St NE,Calgary,AB,T2A 7X6,Canada,C.,Orr,,,,,(403) 250-1848,1,,Chinese,$$
48340,bec2d31fd6ecb049,Fresh Taste Corner,"Mon-Fri 11:30am-2:30pm 4:30pm-9pm, Sat Noon-9:30pm, Sun Closed",3115 12 St NE,Calgary,AB,T2E 7J2,Canada,Zhi,Song,,,2015,,(403) 291-2090,1,,Chinese,$$
48341,bed0ac250ad2cf2d,Shiki Menya,"Mon-Sat 11am-3pm, Sun Closed",824 1 Ave NE,Calgary,AB,T2E 0C3,Canada,,,,,,,(403) 454-2722,0,info@shikimenya.ca,Japanese,$$
48342,bed66413b6200874,New Oriental Buffet,Daily 11am-10pm,1255 3 Ave S,Lethbridge,AB,T1J 0K1,Canada,Dongdong,Zhang,,,,,(403) 328-7800,1,,Japanese; Vietnamese; Chinese,$$
48343,bef70445e1107d6d,Sushi in,"Mon-Tue 4:30am-8:30pm, Wed-Thu 11:30am-3pm 4:30am-8:30pm, Fri 11:30am-3pm 4:30am-9pm, Sat Noon-9pm, Sun Noon-8:30pm",2711 17 Ave SW,Calgary,AB,T3E 0A6,Canada,Sungho,Ji,,,,,(587) 353-9898,1,,Japanese,$$
48344,bf0627f7217d551c,Oriental Garden,"Mon 11am-9pm, Tue Closed, Wed-Fri 11am-9pm, Sat Noon-9pm, Sun 2pm-9pm",620 Alberta St,Brooks,AB,T1R 1B4,Canada,Lily,Hung,,,,,(403) 793-2128,1,,Chinese,$
48345,bf6e1c07b7a409e1,Chinese Wok,"Mon 4pm-9:30pm, Tue-Sun 11:30am-9:30pm",22 Westside Dr,Cochrane,AB,T4C 1M1,Canada,,,,,,,(403) 932-1996,0,,Chinese,$$
48346,bf89278834816356,Ikemen Ramen Bar,,2204 4 St SW,Calgary,AB,T2S 1W9,Canada,,,,,,,(403) 452-2148,0,,Japanese,$$
48347,bfe706ede61264f7,Jojo's Wings,,10460 82 Ave NW,Edmonton,AB,T6E 2A2,Canada,,,,,,,(780) 249-6455,0,,Canadian; American; Chinese,$
48348,c00f8bd304965737,Wok & Roll,"Mon 11am-8pm, Tue Closed, Wed-Sat 11am-8pm, Sun 4am-8pm",4720 51 St,Taber,AB,T1G 1W3,Canada,Dave,Boulding,,,,,(403) 223-8829,1,,Chinese,$$
48349,c03bb7e4adfe4f98,Happy Chopstix,Daily 11am-9pm,6110 48 Ave,Camrose,AB,T4V 0K5,Canada,Martin,Bennett,,,,,(780) 672-5959,1,happychopstixcamrose@gmail.com,Chinese,$$$
48350,c050d34aafda0567,Ohana-Ya Japanese Restaurant,"Mon 11:30am-2:30pm 4am-8:30pm, Tue Closed, Wed-Fri 11:30am-2:30pm 4am-8:30pm, Sat Noon-2:30pm 4am-8:30pm, Sun Noon-2:30pm 4am-8pm",2 Hebert Rd,St Albert,AB,T8N 5T8,Canada,Alex,Ngan,,,,,(780) 459-8355,2,manager@ohana-ya.com,Japanese,$$
48351,c0565ac19d8419f7,Guru India,,10500 Cityscape Dr NE,Calgary,AB,T3N 1B4,Canada,,,,,,,(403) 764-4182,0,,Indian; Chinese,
48352,c077ea7372b93aa0,Sushi Bar Zipang,"Mon-Fri 11:30am-2pm 5pm-9pm, Sat 5pm-9pm, Sun Closed",1010 1 Ave NE,Calgary,AB,T2E 7W7,Canada,Shinya,Tanaka,,,,,(403) 262-1888,2,sushi@zipang.ca,Japanese,$$
48353,c08324d2513865c3,KI SUSHI,"Mon-Fri 11:30am-2:30pm 5pm-9pm, Sat-Sun Noon-9pm",3220 28 St SW,Calgary,AB,T3E 2J6,Canada,,,,,,,(403) 475-1677,0,,Japanese,$$
48354,c08f6ca1ac8f89d2,Parkside Cafe & Sushi,"Mon Closed, Tue-Fri 10:30am-9pm, Sat 11am-9pm, Sun Closed",602 12 Ave SW,Calgary,AB,T2R 1J3,Canada,Esther,Min,,,,,(403) 719-9888,1,,Japanese,
48355,c093164f0a6ed3f7,House of Hong,,10207 100 Ave,Fort Saskatchewan,AB,T8L 1Y7,Canada,,,,,,,(780) 998-7878,0,,Chinese,
48356,c0bf9029a33bfc61,Arirang hotdog,,614 17 Ave SW,Calgary,AB,T2S 0B4,Canada,,,,,,,(403) 452-8998,0,,Korean; Japanese,
48357,c0f1e8d1fdb1a722,Hong Kong Gardens,"Mon-Fri 11am-9pm, Sat-Sun Noon-9pm",425 13 St N,Lethbridge,AB,T1H 2S3,Canada,Phat Tang,Tran,,,,,(403) 320-6277,1,,Chinese,$$
48358,c11d4e0889416f9e,Wainwright Steakhouse,"Mon Closed, Tue-Fri 11:30am-2pm 4:30pm-9pm, Sat Noon-2pm 4:30am-9pm, Sun Noon-2pm 4:30am-8:30pm",212 10 St,Wainwright,AB,T9W 1P7,Canada,Khamsone,Saysana,,,,,(780) 842-3727,3,,Chinese,$$
48359,c12f0c22b2885854,Izakaya Tomo,"Mon Closed, Tue-Thu 5pm-10pm, Fri-Sat 5pm-11pm, Sun 5pm-10pm",3739 99 St NW,Edmonton,AB,T6E 6J7,Canada,,,,,,,(780) 440-9152,0,,Japanese,$$
48360,c1a5524b9e60ccbc,Ninja Noodle,"Mon-Fri 11am-9pm, Sat-Sun 3pm-9pm",7443 Roper Rd NW,Edmonton,AB,T6B 3K9,Canada,,,,,2012,,(780) 490-6477,0,,Chinese; Thai,$
48361,c1dcd5220445ffad,KINGWELL ROASTED BBQ Guan Hua Shao Wei,Daily 11am-7:30pm,58 Sage Hill Psge NW,Calgary,AB,T3R 0S4,Canada,,,,,,,(403) 264-7147,0,,Chinese,
48362,c22a8a84e138f49f,OPA! Souvlaki of Greece,,114 Sierra Springs Dr SE,Airdrie,AB,T4B 3G6,Canada,,,,,,,(403) 945-0107,0,,Mediterranean; Chinese,
48363,c26f6b37fe33392a,The Taste of Jin,,9700 105 Ave NW,Edmonton,AB,T5H 4J1,Canada,,,,,,,(780) 420-0201,0,,Szechuan; Chinese,
48364,c2f053dfc12f9608,Nupo,"Mon-Tue Closed, Wed-Thu 5pm-10pm, Fri-Sat 5pm-11pm, Sun 5pm-10pm",631 Confluence Way,Calgary,AB,T2G 1C3,Canada,Darren,MacLean,,,,,(587) 353-1388,1,contact@nupo.ca,Japanese,$$$
48365,c3057a3b70a50b4e,Good Taste Chinese Szechuan Cuisine,Daily 4pm-10pm,10933 23 Ave NW,Edmonton,AB,T6J 7B9,Canada,Homan,Wun,,,,,(780) 988-6633,2,,Chinese,$$
48366,c315961bb1a60fd9,Yum Yum Kitchen,"Mon 11am-8:30pm, Tue Closed, Wed-Fri 11am-8:30pm, Sat-Sun 4pm-8:30pm",5030 50 Ave,Ponoka,AB,T4J 1R5,Canada,,,,,,,(403) 783-8868,0,,Chinese,
48367,c31f5a6f0dec422b,Arashi Sushi,,15 Royal Vista Pl NW,Calgary,AB,T3R 0P3,Canada,,,,,,,(403) 455-2166,0,,Japanese,$$
48368,c35b57c3b10c04aa,Nagoya Japanese Cuisine,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-9:30pm, Sun 11:30am-9pm",16639 50 St NW,Edmonton,AB,T5Y 0S4,Canada,Wen,Wu,,,,,(780) 758-8899,1,info@nagoyajpcuisine.com,Japanese; Chinese,$$
48369,c36b2699cb7f165e,Golden Sands Chinese Seafood Restaurant,,5010 Centre A St NE,Calgary,AB,T2K 1J8,Canada,,,,,,,(403) 455-2777,0,,Chinese,
48370,c3e55aefbfdce2aa,SweetHoney Dessert Xing Ji Tian Pin,"Mon 6pm-11pm, Tue Closed, Wed-Sun 6pm-11pm",10746 82 Ave NW,Edmonton,AB,T6E 6P4,Canada,,,,,,,(587) 525-8006,0,,Chinese,$
48371,c42332c0394b7bf6,Pho Hoai Vietnamese Noodle House,Daily 10am-8pm,132 3 Ave SE,Calgary,AB,T2G 0B6,Canada,Theresa,Nguyen,,,,,(403) 264-8174,1,phohoaichinatown@gmail.com,Vietnamese; Chinese,$
48372,c4a80486a9a2b786,Zen All-You-Can-Eat Sushi & Grill,"Mon Closed, Tue-Sun 11:30am-3pm 5pm-10pm",7618 104 St NW,Edmonton,AB,T6E 6B8,Canada,,,,,,,(780) 757-8816,0,,Japanese,$$
48373,c4e5a3416a873679,Ichiban,"Mon-Sat 4:30pm-8pm, Sun 5pm-8pm",8750 149 St NW,Edmonton,AB,T5R 1B6,Canada,Alex,Lau,,,,,(780) 481-5252,1,,Japanese,$$
48374,c51e5a0923c14b52,Wong's Restaurant,,5013 50 St,Bashaw,AB,T0B 0H0,Canada,Lawrence,Lee,,,,,(780) 372-3823,1,,Chinese,
48375,c546c6791c0a4995,Sakai Sushi Bar,"Mon Closed, Tue-Sat 11am-2:30pm 4pm-8pm, Sun 4pm-8pm",141 Century Xing,Spruce Grove,AB,T7X 0C8,Canada,Hon,Leung,,,,,(587) 286-2888,1,info@sakaisushibar.ca,Japanese,$$
48376,c599270dc4cb8dac,Hu's Noodle Nook,"Mon-Fri 11:30am-8pm, Sat Noon-8pm, Sun 11:30am-7pm",11238 104 Ave NW,Edmonton,AB,T5K 2X4,Canada,,,,,,,(780) 250-2600,0,,Japanese,$$
48377,c66db33fdf5a3782,Chili Hut,"Mon 11am-3pm 5pm-9pm, Tue 5pm-9pm, Wed-Fri 11am-3pm 5pm-9pm, Sat-Sun Noon-9pm",222 16 Ave NE,Calgary,AB,T2E 1J8,Canada,,Y Jinling,,,2016,,(403) 455-9777,2,,Szechuan; Chinese,
48378,c680c62e411548a4,Wok 2 Go,"Mon-Wed 10am-6pm, Thu-Fri 10am-8pm, Sat 10am-6pm, Sun Midnight-5pm",5211 44 St,Lloydminster,AB,T9V 0A7,Canada,Wen,Chan,,,,,(780) 872-0520,1,,Chinese,
48379,c69e97c3d5db98d2,Kobe,"Mon-Thu 11:30am-8pm, Fri-Sat 11:30am-8:45pm, Sun Closed",6655 178 St NW,Edmonton,AB,T5T 4J5,Canada,,,,,,,(780) 444-7878,0,,Japanese,$$
48380,c69f330c5cdaa066,A&P Chinese Food Express,"Mon 4pm-10pm, Tue Closed, Wed-Sun 4pm-10pm",8 Weston Dr SW,Calgary,AB,T3H 5P2,Canada,,,,,1990,,(403) 288-8784,0,,Chinese,$
48381,c6d46b34d0564191,New Dynasty,Daily 11:30am-9:30pm,575 28 St SE,Calgary,AB,T2A 6X1,Canada,Zeng,Guang,,,,,(403) 248-0061,1,,Chinese,$$
48382,c6dace0695bf1f17,Chinese Szechuan Stir Fry,,9120 82 Ave NW,Edmonton,AB,T6C 0Z5,Canada,,,,,,,(780) 433-7070,0,,Canadian; Chinese,$
48383,c6f2b53e6ebc02c0,Ajito,"Mon-Thu 5pm-9:30pm, Fri-Sat 5pm-10pm, Sun 5pm-9:30pm",7212 MacLeod Trl S,Calgary,AB,T2H 0L9,Canada,,,,,,,(403) 252-7099,0,,Japanese,$
48384,c7a64a085f462cea,Pad Thai Restaurant,"Mon Closed, Tue-Sat Noon-9pm, Sun Noon-8pm",3106 4 St NW,Calgary,AB,T2M 3A4,Canada,,,padthaiyyc@gmail.com,,2016,,(403) 800-0567,0,padthaiyyc@gmail.com,Japanese; Thai,$$
48385,c7b14528850ecdd8,Highway 45 Restaurant,"Mon Closed, Tue-Sat 11am-8:30pm, Sun 3pm-8:30pm",4704 48 St,Bruderheim,AB,T0B 0S0,Canada,,,,,,,(780) 796-3313,0,,Chinese,$$
48386,c7bc5ea7373702eb,New Diamond Restaurant,"Mon Closed, Tue-Fri 11:30am-8pm, Sat-Sun Noon-8pm",4940 50 Ave,Legal,AB,T0G 1R0,Canada,Paul,Ng,,,,,(780) 961-4035,1,,Chinese,$$
48387,c7d299a2538bbb5a,Mama Ramen,,3696 97 St NW,Edmonton,AB,T6E 5S8,Canada,,,,,,,(780) 700-1296,0,,Japanese,
48388,c805bc8f94dc936c,Sunflower Restaurant,"Mon 11am-8pm, Tue Closed, Wed-Fri 11am-8pm, Sat 4pm-8pm, Sun Noon-8pm",5039 50 St,Mannville,AB,T0B 2W0,Canada,,,,,,,(780) 763-3601,0,,Chinese,$$
48389,c820c38f41a3d8e7,Jimmy's Kitchen,"Mon-Thu 11am-11pm, Fri-Sat 11am-Midnight, Sun 11am-11pm",8701 109 St NW,Edmonton,AB,T6G 2L5,Canada,,,,,,,(780) 988-2696,0,,Chinese,$
48390,c82b17c8c70cd741,Lee's Restaurant,"Mon Closed, Tue-Fri 11am-8:30pm, Sat 1pm-8:30pm, Sun 3pm-8:30pm",4911 50 St,Gibbons,AB,T0A 1N0,Canada,,,,,,,(780) 923-2350,0,,Chinese,$$
48391,c833cdb012e4f03f,Shogun Fusion,Daily 11am-10pm,10125 121 St NW,Edmonton,AB,T5N 3W9,Canada,Henry,Shimzu,,,,,(780) 488-9757,3,,Japanese; Vietnamese,$$
48392,c836e2be2ec15a76,Marco's Kitchen,Daily 10am-2pm 4pm-9pm,222 16 Ave NE,Calgary,AB,T2E 1J8,Canada,Jing Yang,Chen,,,,,(403) 457-6622,1,,Chinese,$$
48393,c887275047dd2ea2,Mandarin Restaurant,"Mon 11am-1am, Tue 4pm-1am, Wed-Sun 11am-1am",6712 50 Ave,Red Deer,AB,T4N 4E1,Canada,Jian,Huang,,,,,(587) 457-1199,1,,Chinese,$
48394,c88d9faa2f7249dc,Szechuan Paramount,Daily Noon-9pm,6552 170 Ave NW,Edmonton,AB,T5Y 3X6,Canada,,,,,,,(780) 705-0202,0,,Chinese,$
48395,c8c2b766c11b580b,Amy's,"Mon-Tue 11am-8:30pm, Wed Closed, Thu-Sun 11am-8:30pm",120 Service Rd,Vulcan,AB,T0L 2B0,Canada,Lin,Qin,,,,,(403) 485-2222,1,,Chinese,$
48396,c9103327b0f8cecd,Sushi Koon,"Mon-Fri 11am-9pm, Sat 12:30pm-9pm, Sun Closed",4909 49 St,Red Deer,AB,T4N 1V1,Canada,,,,,,,(403) 348-0388,0,,Japanese,$$
48397,c94987651b820578,China Zone Restaurant,Daily 11am-9pm,5335 50 Ave,Vegreville,AB,T9C 1M9,Canada,Les,Chung,,,,,(780) 603-2225,1,admin@chinazone.ca,Chinese,$$
48398,c9b0fea825c31b2b,Tasty Mill Restaurant & Lounge,Daily 11am-8:30pm,5021 Victoria Ave,Coronation,AB,T0C 1C0,Canada,Howard,Chan,,,,,(403) 578-3500,1,,Chinese,
48399,c9c9f70cadf12c62,Cui Hua Gui Lin Noodle House,"Mon Closed, Tue-Sun 11am-7pm",10626 97 St NW,Edmonton,AB,T5H 2L6,Canada,Uyen,Uong,,,,,(780) 938-1868,1,,Chinese,$
48400,c9e48804a5babe37,Sushi Bistro Anzu,"Mon Closed, Tue-Sun 11:30am-2pm 4:30pm-8:30pm",1721 Centre St N,Calgary,AB,T2E 2S3,Canada,Yosuke,Mizusaki,,,,,(403) 277-2077,1,,Japanese,$$
48401,c9ec78541ddaf355,Saigon Rex,Daily 11am-8pm,5149 Country Hills Blvd NW,Calgary,AB,T3A 5K8,Canada,Terence,Lam,,,,,(825) 710-8881,1,saigonrex@yahoo.ca,Chinese,$$
48402,ca2435f9cf16de1e,Sing's Family Restaurant,Daily 11am-9pm,5004 50 St,Lac Ste Anne County,AB,T0E 2A0,Canada,,,,,,,(780) 785-3355,0,,Chinese,
48403,ca5a0984a7bd5d71,Moonga Sashimi,"Mon Closed, Tue-Thu 11:30am-2:30pm 5pm-9:30pm, Fri-Sat 5pm-9:30pm, Sun Closed",10903 23 Ave NW,Edmonton,AB,T6J 1X3,Canada,,,moongasashimi@gmail.com,,,,(587) 897-4785,0,moongasashimi@gmail.com,Japanese,$$
